[2023-06-12T06:02:53] T = 450000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.6 | Avg. Q: -18.837431050084533 | Avg. Overlap: 0.034614446696053694
[2023-06-12T06:04:43] T = 475000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -18.723514169849455 | Avg. Overlap: 0.021258489618955306
[2023-06-12T06:06:35] T = 500000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.0 | Avg. Q: -18.80255528024584 | Avg. Overlap: 0.032239623117719406
[2023-06-12T06:08:28] T = 525000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -18.993633948512375 | Avg. Overlap: 0.0227112199193223
[2023-06-12T06:10:21] T = 550000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -18.954660146288575 | Avg. Overlap: 0.013850859362442128
[2023-06-12T06:12:14] T = 575000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.4 | Avg. Q: -18.605078582681717 | Avg. Overlap: 0.026055485945785467
[2023-06-12T06:14:07] T = 600000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -18.771324009142816 | Avg. Overlap: 0.02008554098368439
[2023-06-12T06:16:03] T = 625000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -18.47273337697983 | Avg. Overlap: 0.026963212739737293
[2023-06-12T06:17:55] T = 650000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -18.69899754460156 | Avg. Overlap: 0.017294520125752173
[2023-06-12T06:19:49] T = 675000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -18.483118271537126 | Avg. Overlap: 0.02671441293008614
[2023-06-12T06:21:38] T = 700000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -18.238079112246634 | Avg. Overlap: 0.020568613990088098
[2023-06-12T06:23:34] T = 725000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.8 | Avg. Q: -18.09954371663183 | Avg. Overlap: 0.020405132810219405
[2023-06-12T06:25:26] T = 750000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.4 | Avg. Q: -18.137632086783647 | Avg. Overlap: 0.027966066625284502
[2023-06-12T06:27:20] T = 775000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -18.03614993237704 | Avg. Overlap: 0.02652615620235561
[2023-06-12T06:29:10] T = 800000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.8 | Avg. Q: -18.153543274052442 | Avg. Overlap: 0.019359350691916917
[2023-06-12T06:31:03] T = 825000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.7 | Avg. Q: -18.227188748329876 | Avg. Overlap: 0.025666344186406308
[2023-06-12T06:32:59] T = 850000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.1 | Avg. Q: -17.933894801363348 | Avg. Overlap: 0.01750978612436399
[2023-06-12T06:34:49] T = 875000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -18.01191876910627 | Avg. Overlap: 0.020891693863549037
[2023-06-12T06:36:43] T = 900000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -17.914484963029622 | Avg. Overlap: 0.014746849256154396
[2023-06-12T06:38:37] T = 925000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.6 | Avg. Q: -18.346281486049296 | Avg. Overlap: 0.025102219725959486
[2023-06-12T06:40:29] T = 950000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -18.16040993896872 | Avg. Overlap: 0.02488678017570234
[2023-06-12T06:42:20] T = 975000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -18.128399956725538 | Avg. Overlap: 0.029608024537141488
[2023-06-12T06:44:13] T = 1000000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.0 | Avg. Q: -18.01206684625149 | Avg. Overlap: 0.03193085524626495
[2023-06-12T06:46:06] T = 1025000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.9 | Avg. Q: -18.293866702236237 | Avg. Overlap: 0.03190169673702158
[2023-06-12T06:47:58] T = 1050000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -18.414592612184585 | Avg. Overlap: 0.027876024671478927
[2023-06-12T06:49:46] T = 1075000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.8 | Avg. Q: -18.552759173057975 | Avg. Overlap: 0.020922653177570832
[2023-06-12T06:51:38] T = 1100000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -18.108468292381616 | Avg. Overlap: 0.014320750201276022
[2023-06-12T06:53:30] T = 1125000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.5 | Avg. Q: -18.288338986963034 | Avg. Overlap: 0.01957470662334295
[2023-06-12T06:55:23] T = 1150000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.7 | Avg. Q: -18.339699875794352 | Avg. Overlap: 0.034696058276089854
[2023-06-12T06:57:14] T = 1175000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -17.85332188526541 | Avg. Overlap: 0.015875406394868778
[2023-06-12T06:59:03] T = 1200000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -18.06547038655728 | Avg. Overlap: 0.016493004418476436
[2023-06-12T07:00:57] T = 1225000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -18.13305874454975 | Avg. Overlap: 0.012971302018668881
[2023-06-12T07:02:47] T = 1250000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -18.157115703232588 | Avg. Overlap: 0.031293260704292954
[2023-06-12T07:04:40] T = 1275000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -18.2617643860355 | Avg. Overlap: 0.014192859966643812
[2023-06-12T07:06:34] T = 1300000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -17.985422921836378 | Avg. Overlap: 0.017189608087548203
[2023-06-12T07:08:27] T = 1325000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -18.020811681732535 | Avg. Overlap: 0.01925558123874365
[2023-06-12T07:10:20] T = 1350000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.5 | Avg. Q: -17.800577447377144 | Avg. Overlap: 0.01420737256482213
[2023-06-12T07:12:14] T = 1375000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.90001129285991 | Avg. Overlap: 0.02058901761777917
[2023-06-12T07:14:08] T = 1400000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -17.64810262668878 | Avg. Overlap: 0.015948188979703567
[2023-06-12T07:16:00] T = 1425000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.7 | Avg. Q: -17.808928137511014 | Avg. Overlap: 0.02796151329138654
[2023-06-12T07:17:51] T = 1450000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.6 | Avg. Q: -17.68047975551337 | Avg. Overlap: 0.034792150567020605
[2023-06-12T07:19:44] T = 1475000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.1 | Avg. Q: -17.884912536077202 | Avg. Overlap: 0.029865211736735585
[2023-06-12T07:21:35] T = 1500000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -17.722510615054517 | Avg. Overlap: 0.016685494199911034
[2023-06-12T07:23:26] T = 1525000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -17.68312092202157 | Avg. Overlap: 0.026428777851040596
[2023-06-12T07:25:18] T = 1550000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.2 | Avg. Q: -17.688397565905003 | Avg. Overlap: 0.031878648798176146
[2023-06-12T07:27:10] T = 1575000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.8 | Avg. Q: -17.51815828253329 | Avg. Overlap: 0.020534191444451684
[2023-06-12T07:29:00] T = 1600000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.5 | Avg. Q: -17.66086251602322 | Avg. Overlap: 0.036584827137318775
[2023-06-12T07:30:53] T = 1625000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.2 | Avg. Q: -17.500991393715143 | Avg. Overlap: 0.02832818478981115
[2023-06-12T07:32:47] T = 1650000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -17.534837992064656 | Avg. Overlap: 0.02758645682388427
[2023-06-12T07:34:38] T = 1675000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.7 | Avg. Q: -17.119433820299804 | Avg. Overlap: 0.029220596400458244
[2023-06-12T07:36:30] T = 1700000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.310149536915123 | Avg. Overlap: 0.018377590263650694
[2023-06-12T07:38:23] T = 1725000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -17.24365933214128 | Avg. Overlap: 0.02493724211731533
[2023-06-12T07:40:12] T = 1750000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.425919703915714 | Avg. Overlap: 0.021361342019279063
[2023-06-12T07:42:02] T = 1775000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.4 | Avg. Q: -17.391743745714425 | Avg. Overlap: 0.028500783830156657
[2023-06-12T07:43:52] T = 1800000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.7 | Avg. Q: -17.045277335412802 | Avg. Overlap: 0.02590066450209292
[2023-06-12T07:45:44] T = 1825000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.3 | Avg. Q: -17.114862408064305 | Avg. Overlap: 0.023225705594043418
[2023-06-12T07:47:36] T = 1850000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -17.37000605517626 | Avg. Overlap: 0.013678858668601756
[2023-06-12T07:49:30] T = 1875000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.9 | Avg. Q: -17.79161459285021 | Avg. Overlap: 0.016000407810330807
[2023-06-12T07:51:23] T = 1900000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -1.9 | Avg. Q: -17.462890100777148 | Avg. Overlap: 0.010691565452332193
[2023-06-12T07:53:17] T = 1925000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.9 | Avg. Q: -17.792322937212884 | Avg. Overlap: 0.0305940233063487
[2023-06-12T07:55:11] T = 1950000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -17.84255791963637 | Avg. Overlap: 0.01989729508340408
[2023-06-12T07:57:03] T = 1975000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.9 | Avg. Q: -17.53387014285475 | Avg. Overlap: 0.026868305688387984
[2023-06-12T07:58:57] T = 2000000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.8 | Avg. Q: -17.451078747056425 | Avg. Overlap: 0.0244853113533608
[2023-06-12T08:00:51] T = 2025000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.6 | Avg. Q: -17.57594444435835 | Avg. Overlap: 0.036378564070490414
[2023-06-12T08:02:44] T = 2050000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.4 | Avg. Q: -17.602087581343948 | Avg. Overlap: 0.018346405029696578
[2023-06-12T08:04:37] T = 2075000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -539.6 | Avg. Q: -17.736250608347355 | Avg. Overlap: 0.1699501478931975
[2023-06-12T08:06:27] T = 2100000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.0 | Avg. Q: -17.1632760868296 | Avg. Overlap: 0.022829662033816762
[2023-06-12T08:08:23] T = 2125000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -1.5 | Avg. Q: -17.148580365210773 | Avg. Overlap: 0.00842680457538309
[2023-06-12T08:10:12] T = 2150000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -16.65904877337068 | Avg. Overlap: 0.017656973447968183
[2023-06-12T08:12:02] T = 2175000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -17.111410018980504 | Avg. Overlap: 0.030666493352865126
[2023-06-12T08:13:54] T = 2200000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -336.1 | Avg. Q: -16.98809287801385 | Avg. Overlap: 0.20950711611107348
[2023-06-12T08:15:49] T = 2225000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.8 | Avg. Q: -17.000574798867106 | Avg. Overlap: 0.03339002265489095
[2023-06-12T08:17:41] T = 2250000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.8 | Avg. Q: -17.10399485194683 | Avg. Overlap: 0.03213573747986925
[2023-06-12T08:19:34] T = 2275000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.313228594869376 | Avg. Overlap: 0.020595506326763956
[2023-06-12T08:21:27] T = 2300000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.5 | Avg. Q: -16.96730206183344 | Avg. Overlap: 0.03360403939335749
[2023-06-12T08:23:21] T = 2325000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.6 | Avg. Q: -17.000493747115137 | Avg. Overlap: 0.03019556975460016
[2023-06-12T08:25:10] T = 2350000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -16.85700344364345 | Avg. Overlap: 0.030075957815624714
[2023-06-12T08:27:01] T = 2375000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.3 | Avg. Q: -16.968377544343472 | Avg. Overlap: 0.018685652712874853
[2023-06-12T08:28:57] T = 2400000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.07391688643396 | Avg. Overlap: 0.020356111916951157
[2023-06-12T08:30:49] T = 2425000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.1 | Avg. Q: -17.2942145485878 | Avg. Overlap: 0.011702856213278854
[2023-06-12T08:32:39] T = 2450000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.148291761323808 | Avg. Overlap: 0.01964651120363802
[2023-06-12T08:34:35] T = 2475000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -17.66357967121154 | Avg. Overlap: 0.026862873799289984
[2023-06-12T08:36:29] T = 2500000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -593.7 | Avg. Q: -17.69416351302713 | Avg. Overlap: 0.17725735202516232
[2023-06-12T08:38:24] T = 2525000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.4 | Avg. Q: -17.898685687817633 | Avg. Overlap: 0.01800841160668552
[2023-06-12T08:40:14] T = 2550000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.6 | Avg. Q: -17.874548883862794 | Avg. Overlap: 0.02013485081997743
[2023-06-12T08:42:04] T = 2575000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.7 | Avg. Q: -17.74727266177535 | Avg. Overlap: 0.014743081594067776
[2023-06-12T08:43:53] T = 2600000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.887462950207293 | Avg. Overlap: 0.021168292575450116
[2023-06-12T08:45:45] T = 2625000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -17.734581554852426 | Avg. Overlap: 0.026203533517822473
[2023-06-12T08:47:35] T = 2650000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -17.611789948873223 | Avg. Overlap: 0.016929099762988304
[2023-06-12T08:49:27] T = 2675000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -6.0 | Avg. Q: -17.859698103636504 | Avg. Overlap: 0.032502963177180655
[2023-06-12T08:51:17] T = 2700000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -18.094209565609695 | Avg. Overlap: 0.02378291179156472
[2023-06-12T08:53:14] T = 2725000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.3 | Avg. Q: -17.92318013931811 | Avg. Overlap: 0.027564500088715676
[2023-06-12T08:55:08] T = 2750000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.1 | Avg. Q: -18.01214734020829 | Avg. Overlap: 0.022120602723076335
[2023-06-12T08:57:04] T = 2775000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.7 | Avg. Q: -17.729459475122393 | Avg. Overlap: 0.027670807819937894
[2023-06-12T08:58:53] T = 2800000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.0 | Avg. Q: -17.540234040431677 | Avg. Overlap: 0.017004790548181645
[2023-06-12T09:00:46] T = 2825000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -17.59343995615095 | Avg. Overlap: 0.012382799849387349
[2023-06-12T09:02:37] T = 2850000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.45354903484881 | Avg. Overlap: 0.022162014466790465
[2023-06-12T09:04:31] T = 2875000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.2 | Avg. Q: -17.636691479310393 | Avg. Overlap: 0.017699603495805342
[2023-06-12T09:06:23] T = 2900000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.5 | Avg. Q: -17.452564486645162 | Avg. Overlap: 0.029907255555142488
[2023-06-12T09:08:16] T = 2925000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -17.848502254880966 | Avg. Overlap: 0.023963389675517654
[2023-06-12T09:10:07] T = 2950000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -17.624006424970926 | Avg. Overlap: 0.012993631326879196
[2023-06-12T09:11:56] T = 2975000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -17.735419886425138 | Avg. Overlap: 0.013431738288048061
[2023-06-12T09:13:44] T = 3000000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.2 | Avg. Q: -17.547946917518974 | Avg. Overlap: 0.012443946213640653
[2023-06-12T09:15:37] T = 3025000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.8 | Avg. Q: -17.604398106478154 | Avg. Overlap: 0.01524067989027425
[2023-06-12T09:17:30] T = 3050000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.4 | Avg. Q: -17.56281034182012 | Avg. Overlap: 0.02484815480435189
[2023-06-12T09:19:27] T = 3075000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.470977633342148 | Avg. Overlap: 0.021384661361714997
[2023-06-12T09:21:17] T = 3100000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.9 | Avg. Q: -17.376458308249713 | Avg. Overlap: 0.030816773201426707
[2023-06-12T09:23:14] T = 3125000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -17.647831414669753 | Avg. Overlap: 0.028842139357810583
[2023-06-12T09:25:03] T = 3150000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -17.40853782065213 | Avg. Overlap: 0.02336489951256662
[2023-06-12T09:26:56] T = 3175000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.7 | Avg. Q: -17.481339328877628 | Avg. Overlap: 0.021123789413912297
[2023-06-12T09:28:49] T = 3200000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.7 | Avg. Q: -17.484814987115563 | Avg. Overlap: 0.024889714750266696
[2023-06-12T09:30:41] T = 3225000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -17.410622780881823 | Avg. Overlap: 0.012309686977035888
[2023-06-12T09:32:34] T = 3250000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.4 | Avg. Q: -17.44302686841041 | Avg. Overlap: 0.01304816367564669
[2023-06-12T09:34:27] T = 3275000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.6 | Avg. Q: -17.250383872292936 | Avg. Overlap: 0.014234202669285406
[2023-06-12T09:36:19] T = 3300000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -2.3 | Avg. Q: -17.57363299509883 | Avg. Overlap: 0.013051820254825722
[2023-06-12T09:38:11] T = 3325000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -5.0 | Avg. Q: -17.391943091854454 | Avg. Overlap: 0.027113094276167076
[2023-06-12T09:40:00] T = 3350000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.2 | Avg. Q: -17.19293615246564 | Avg. Overlap: 0.02268324919242724
[2023-06-12T09:41:51] T = 3375000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -3.9 | Avg. Q: -17.238373664557933 | Avg. Overlap: 0.022464492923705476
[2023-06-12T09:43:51] T = 3400000 / 5000000 | env: env4_Full_Info_Non_Rand_Size19_Rand_Starting_Pose_Obstacle | Avg. reward: -4.5 | Avg. Q: -17.214848589614032 | Avg. Overlap: 0.025554126122239684
